A: 00 F: 10 B: 01 C: 09 D: C7 E: EF H: 47 L: F0 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: EF H: 47 L: F0 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 30 B: 01 C: 09 D: C7 E: F0 H: 47 L: F0 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 30 B: 01 C: 09 D: C7 E: F0 H: 47 L: F0 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 30 B: 01 C: 09 D: C7 E: F0 H: 47 L: F1 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 30 B: 01 C: 09 D: C7 E: F0 H: 47 L: F1 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F1 H: 47 L: F1 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F1 H: 47 L: F1 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F1 H: 47 L: F2 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F1 H: 47 L: F2 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F2 H: 47 L: F2 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F2 H: 47 L: F2 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F2 H: 47 L: F3 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F2 H: 47 L: F3 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F3 H: 47 L: F3 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F3 H: 47 L: F3 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F3 H: 47 L: F4 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F3 H: 47 L: F4 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F4 H: 47 L: F4 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F4 H: 47 L: F4 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F4 H: 47 L: F5 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F4 H: 47 L: F5 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F5 H: 47 L: F5 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F5 H: 47 L: F5 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F5 H: 47 L: F6 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F5 H: 47 L: F6 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F6 H: 47 L: F6 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F6 H: 47 L: F6 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F6 H: 47 L: F7 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F6 H: 47 L: F7 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F7 H: 47 L: F7 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F7 H: 47 L: F7 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F7 H: 47 L: F8 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F7 H: 47 L: F8 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F8 H: 47 L: F8 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F8 H: 47 L: F8 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F8 H: 47 L: F9 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F8 H: 47 L: F9 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F9 H: 47 L: F9 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F9 H: 47 L: F9 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F9 H: 47 L: FA SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: F9 H: 47 L: FA SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FA H: 47 L: FA SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FA H: 47 L: FA SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FA H: 47 L: FB SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FA H: 47 L: FB SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FB H: 47 L: FB SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FB H: 47 L: FB SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FB H: 47 L: FC SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FB H: 47 L: FC SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FC H: 47 L: FC SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FC H: 47 L: FC SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FC H: 47 L: FD SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FC H: 47 L: FD SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FD H: 47 L: FD SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FD H: 47 L: FD SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FD H: 47 L: FE SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FD H: 47 L: FE SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FE H: 47 L: FE SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FE H: 47 L: FE SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FE H: 47 L: FF SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FE H: 47 L: FF SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FF H: 47 L: FF SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FF H: 47 L: FF SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FF H: 48 L: 00 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 09 D: C7 E: FF H: 48 L: 00 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: B0 B: 01 C: 09 D: C7 E: 00 H: 48 L: 00 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: B0 B: 01 C: 09 D: C7 E: 00 H: 48 L: 00 SP: FFFE PC: 00:020B (14 0D 20 F7)
A: 00 F: 10 B: 01 C: 09 D: C8 E: 00 H: 48 L: 00 SP: FFFE PC: 00:020C (0D 20 F7 78)
A: 00 F: 50 B: 01 C: 08 D: C8 E: 00 H: 48 L: 00 SP: FFFE PC: 00:020D (20 F7 78 C3)
A: 00 F: 50 B: 01 C: 08 D: C8 E: 00 H: 48 L: 00 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 50 B: 01 C: 08 D: C8 E: 00 H: 48 L: 01 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 50 B: 01 C: 08 D: C8 E: 00 H: 48 L: 01 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 01 H: 48 L: 01 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 01 H: 48 L: 01 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 01 H: 48 L: 02 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 01 H: 48 L: 02 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 02 H: 48 L: 02 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 02 H: 48 L: 02 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 02 H: 48 L: 03 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 02 H: 48 L: 03 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 03 H: 48 L: 03 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 03 H: 48 L: 03 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 03 H: 48 L: 04 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 03 H: 48 L: 04 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 04 H: 48 L: 04 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 04 H: 48 L: 04 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 04 H: 48 L: 05 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 04 H: 48 L: 05 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 05 H: 48 L: 05 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 05 H: 48 L: 05 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 05 H: 48 L: 06 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 05 H: 48 L: 06 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 06 H: 48 L: 06 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 06 H: 48 L: 06 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 06 H: 48 L: 07 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 06 H: 48 L: 07 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 07 H: 48 L: 07 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 07 H: 48 L: 07 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 07 H: 48 L: 08 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 07 H: 48 L: 08 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 08 H: 48 L: 08 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 08 H: 48 L: 08 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 08 H: 48 L: 09 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 08 H: 48 L: 09 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 09 H: 48 L: 09 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 09 H: 48 L: 09 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 09 H: 48 L: 0A SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 09 H: 48 L: 0A SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0A H: 48 L: 0A SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0A H: 48 L: 0A SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0A H: 48 L: 0B SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0A H: 48 L: 0B SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0B H: 48 L: 0B SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0B H: 48 L: 0B SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0B H: 48 L: 0C SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0B H: 48 L: 0C SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0C H: 48 L: 0C SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0C H: 48 L: 0C SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0C H: 48 L: 0D SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0C H: 48 L: 0D SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0D H: 48 L: 0D SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0D H: 48 L: 0D SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0D H: 48 L: 0E SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0D H: 48 L: 0E SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0E H: 48 L: 0E SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0E H: 48 L: 0E SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0E H: 48 L: 0F SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0E H: 48 L: 0F SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0F H: 48 L: 0F SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0F H: 48 L: 0F SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0F H: 48 L: 10 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 0F H: 48 L: 10 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 30 B: 01 C: 08 D: C8 E: 10 H: 48 L: 10 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 30 B: 01 C: 08 D: C8 E: 10 H: 48 L: 10 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 30 B: 01 C: 08 D: C8 E: 10 H: 48 L: 11 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 30 B: 01 C: 08 D: C8 E: 10 H: 48 L: 11 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 11 H: 48 L: 11 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 11 H: 48 L: 11 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 11 H: 48 L: 12 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 11 H: 48 L: 12 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 12 H: 48 L: 12 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 12 H: 48 L: 12 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 12 H: 48 L: 13 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 12 H: 48 L: 13 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 13 H: 48 L: 13 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 13 H: 48 L: 13 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 13 H: 48 L: 14 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 13 H: 48 L: 14 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 14 H: 48 L: 14 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 14 H: 48 L: 14 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 14 H: 48 L: 15 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 14 H: 48 L: 15 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 15 H: 48 L: 15 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 15 H: 48 L: 15 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 15 H: 48 L: 16 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 15 H: 48 L: 16 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 16 H: 48 L: 16 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 16 H: 48 L: 16 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 16 H: 48 L: 17 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 16 H: 48 L: 17 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 17 H: 48 L: 17 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 17 H: 48 L: 17 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 17 H: 48 L: 18 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 17 H: 48 L: 18 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 18 H: 48 L: 18 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 18 H: 48 L: 18 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 18 H: 48 L: 19 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 18 H: 48 L: 19 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 19 H: 48 L: 19 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 19 H: 48 L: 19 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 19 H: 48 L: 1A SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 19 H: 48 L: 1A SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1A H: 48 L: 1A SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1A H: 48 L: 1A SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1A H: 48 L: 1B SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1A H: 48 L: 1B SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1B H: 48 L: 1B SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1B H: 48 L: 1B SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1B H: 48 L: 1C SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1B H: 48 L: 1C SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1C H: 48 L: 1C SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1C H: 48 L: 1C SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1C H: 48 L: 1D SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1C H: 48 L: 1D SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1D H: 48 L: 1D SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1D H: 48 L: 1D SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1D H: 48 L: 1E SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1D H: 48 L: 1E SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1E H: 48 L: 1E SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1E H: 48 L: 1E SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1E H: 48 L: 1F SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1E H: 48 L: 1F SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1F H: 48 L: 1F SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1F H: 48 L: 1F SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1F H: 48 L: 20 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 1F H: 48 L: 20 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 30 B: 01 C: 08 D: C8 E: 20 H: 48 L: 20 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 30 B: 01 C: 08 D: C8 E: 20 H: 48 L: 20 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 30 B: 01 C: 08 D: C8 E: 20 H: 48 L: 21 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 30 B: 01 C: 08 D: C8 E: 20 H: 48 L: 21 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 21 H: 48 L: 21 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 21 H: 48 L: 21 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 21 H: 48 L: 22 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 21 H: 48 L: 22 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 00 F: 10 B: 01 C: 08 D: C8 E: 22 H: 48 L: 22 SP: FFFE PC: 00:0209 (20 FB 14 0D)
